# time cosTheta cosPsi phi tag mistag
1.22452 -0.958425 0.539496 0.468689 1 0
1.02483 -0.0464006 0.0523712 -2.40508 1 0
3.95593 0.476843 -0.413618 -0.774941 1 0
0.455877 -0.564199 -0.139186 -2.58105 -1 0
1.07606 0.41778 -0.254645 -1.23237 1 0
6.70143 0.262734 0.961828 -1.75349 -1 0
2.42326 0.344582 0.0301122 0.228129 -1 0
1.22088 0.649482 0.968285 1.42681 -1 0
3.2605 -0.268227 -0.934882 0.880755 1 0
0.718529 0.336719 -0.732601 1.77107 -1 0
0.17125 -0.386602 0.5277 -0.462414 1 0
0.14372 -0.817419 0.446202 -1.41535 -1 0
2.3808 0.98007 -0.765834 1.0194 -1 0
2.39699 -0.642609 0.863297 0.174371 -1 0
2.54272 -0.354299 -0.824817 -2.39128 -1 0
1.07396 0.776072 -0.465593 -0.591402 1 0
0.247568 0.352851 -0.131232 1.6219 -1 0
0.692595 0.319852 -0.720575 -2.2375 1 0
2.48396 0.193711 -0.745424 -2.50571 -1 0
1.54889 -0.0558702 -0.331285 1.83709 1 0
0.905863 0.423718 -0.622171 2.66029 1 0
0.805003 -0.236401 -0.520783 -1.88174 -1 0
0.325445 0.90476 -0.789527 1.40075 1 0
1.80807 -0.699963 -0.529101 1.42194 1 0
0.125253 0.918784 -0.736861 -0.862777 -1 0
0.529108 0.710342 0.690367 -1.21088 1 0
0.0424132 -0.434593 0.891341 0.956488 1 0
2.07121 0.716727 0.823592 0.873901 1 0
0.371254 -0.60928 -0.999569 -2.28625 1 0
0.805233 -0.652026 -0.656459 0.0629194 -1 0
0.874744 0.429898 0.638427 2.32856 -1 0
1.79434 -0.473337 -0.997762 2.51981 1 0
1.23003 0.308594 -0.102045 -2.13916 -1 0
0.455322 -0.438357 -0.182121 -0.687265 -1 0
0.26128 -0.682559 -0.902423 -1.1567 1 0
1.61266 -0.127912 0.0137421 -1.61449 -1 0
1.23253 0.801728 -0.890439 2.02566 1 0
0.874869 0.558484 0.904434 -0.919682 -1 0
0.811511 0.467092 -0.590291 1.90201 1 0
8.00423 -0.211003 -0.120066 -1.26508 -1 0
0.480181 -0.723959 -0.0390384 2.38378 1 0
3.82795 -0.468076 -0.923779 -2.88039 -1 0
0.447633 -0.552207 -0.979307 -0.943116 -1 0
0.0633043 -0.754419 -0.53698 1.70121 1 0
0.403855 -0.376968 0.364602 -2.00308 -1 0
0.846312 0.0266099 0.887551 0.476794 1 0
2.53134 -0.484323 -0.169799 -0.458378 -1 0
2.40034 0.661581 0.298286 2.3821 1 0
1.40036 0.647147 0.930259 -1.28047 1 0
0.0233851 0.874825 0.823024 2.08762 1 0
0.608059 -0.721838 0.908187 -1.79463 1 0
0.433483 0.277047 0.343295 1.09828 -1 0
0.469504 -0.406922 -0.548678 -3.02883 1 0
0.931441 -0.332888 0.000525064 3.03519 1 0
4.83591 0.2454 0.764927 -2.06765 1 0
0.114366 0.163453 0.736449 -2.78814 1 0
1.28932 -0.0633908 -0.426195 -1.17542 1 0
0.499168 0.386463 0.322116 -1.39948 1 0
0.284012 -0.635666 -0.524579 -3.05826 1 0
0.107073 0.128591 0.0153286 1.59501 -1 0
2.34174 -0.513372 -0.411361 1.25683 1 0
0.949935 0.592086 -0.915838 0.303393 1 0
0.628008 0.0869167 -0.819349 2.7804 -1 0
0.491201 0.37156 -0.693141 -2.74704 -1 0
0.74138 -0.91942 -0.63151 -2.08311 -1 0
0.931412 -0.70947 0.976312 1.70271 -1 0
1.48736 -0.403232 -0.642294 2.54363 1 0
0.214123 -0.492632 -0.526503 2.39409 1 0
0.0102447 0.225895 -0.818582 1.03908 1 0
2.92085 -0.497311 -0.63053 2.96812 1 0
1.15381 0.0405972 -0.0702291 0.799338 -1 0
0.558202 -0.664987 -0.258525 -0.33567 -1 0
1.41389 0.771467 0.278785 -0.613182 1 0
0.401384 -0.908079 0.893265 -2.41113 -1 0
1.52534 -0.806333 -0.997865 -3.10084 1 0
0.94283 0.633354 0.911555 -3.05697 1 0
2.87203 0.0110664 0.661182 1.56778 1 0
3.49914 -0.971452 0.282511 -2.91873 1 0
0.606578 0.40967 -0.426304 -2.61867 -1 0
0.775761 0.377928 -0.200613 0.431511 -1 0
1.73769 0.223279 -0.902766 1.62189 -1 0
1.18632 0.311212 -0.353008 -0.0844496 1 0
0.257955 -0.129489 0.641515 2.93388 1 0
1.09379 0.683864 -0.170659 -2.77154 -1 0
1.35354 0.603534 0.847213 2.02222 -1 0
1.7664 0.421385 0.918542 -1.20421 1 0
0.456448 0.990577 -0.553545 0.614754 -1 0
1.56912 -0.925209 -0.977995 -2.50568 -1 0
3.90016 0.877701 0.862126 1.60162 -1 0
0.16733 0.064116 -0.877393 1.00264 1 0
1.48668 0.0634793 0.556665 1.37796 1 0
0.0636157 0.306579 -0.589497 -2.29345 1 0
0.332844 -0.675843 -0.914889 -2.27965 -1 0
4.85929 -0.238551 0.962801 0.184899 -1 0
0.767717 -0.170552 0.915942 1.46414 1 0
2.73982 0.411433 0.959259 -1.13143 -1 0
1.1311 0.359438 -0.788151 1.43952 -1 0
0.616369 0.648317 0.649075 2.55657 1 0
1.62732 0.296258 -0.886886 -1.10441 1 0
6.58245 0.835192 0.897327 0.573966 1 0
0.338405 0.470376 -0.773281 0.632975 -1 0
0.650863 0.582093 0.905393 -1.323 -1 0
2.05459 0.260567 0.591135 2.99601 1 0
0.591386 -0.514953 -0.381936 -0.985188 -1 0
2.89423 -0.594967 0.347501 -1.45728 1 0
2.64872 -0.838932 0.513141 -1.27924 -1 0
0.583267 -0.514467 0.869346 -0.0757864 -1 0
0.622688 -0.718132 -0.469817 -0.111048 1 0
0.40275 0.83926 -0.66705 1.4226 1 0
0.421009 0.839564 0.70007 0.249213 -1 0
0.187651 -0.49922 0.0814789 2.36547 -1 0
0.491389 -0.410345 -0.690969 -1.40642 1 0
2.07139 -0.0793714 0.773285 -0.831783 1 0
0.441365 0.429982 -0.501146 2.73632 -1 0
2.95065 0.0824233 -0.867548 1.07131 -1 0
2.21469 0.851884 -0.148258 -2.06243 1 0
1.28029 0.866232 -0.581476 -1.98784 -1 0
3.33088 -0.714897 -0.432471 -2.92509 -1 0
0.473937 -0.012906 -0.4428 -0.217267 -1 0
1.2636 -0.977597 -0.927151 1.80094 -1 0
0.573754 -0.171994 0.669151 1.68025 -1 0
0.220401 0.919918 0.931906 0.98015 -1 0
1.83841 -0.908024 0.522986 -1.27663 1 0
1.59023 -0.396615 0.997902 -1.53978 1 0
1.56787 -0.15043 0.525042 0.140226 -1 0
2.4026 -0.342109 0.862108 -2.13747 1 0
1.34625 0.416293 0.750349 1.95881 1 0
1.48755 -0.0241104 0.868915 -0.375651 -1 0
2.5757 -0.124638 0.535333 -1.73551 1 0
3.3508 0.509586 0.589287 1.95496 -1 0
0.32419 0.775626 0.806386 1.3893 -1 0
1.79315 -0.0996005 0.564327 1.18112 1 0
0.23506 -0.833584 0.80371 -1.21139 -1 0
0.825747 -0.260149 -0.701287 0.611791 -1 0
1.46382 -0.248134 -0.376854 -2.12015 -1 0
0.890446 0.093969 -0.630537 1.17306 -1 0
1.64527 0.892411 -0.295505 2.57533 1 0
0.034209 -0.339301 -0.543341 1.82451 -1 0
1.32759 -0.952736 0.909173 -1.86851 1 0
1.32279 -0.213473 0.616349 1.79311 -1 0
1.88838 0.436303 -0.897805 1.37958 -1 0
2.69914 0.84863 -0.283756 -1.62027 -1 0
0.581682 -0.406942 -0.571582 -2.15728 1 0
0.102113 0.137642 -0.0707575 1.18485 -1 0
1.70641 0.859221 -0.812888 -0.812394 -1 0
4.65622 -0.911513 -0.48402 -3.02001 -1 0
5.05499 -0.11737 0.208463 -0.720096 1 0
4.73364 0.0528423 -0.890088 -1.79539 1 0
1.82987 -0.124189 0.672437 1.29357 1 0
1.20063 -0.902929 -0.12284 -2.60851 -1 0
0.14862 -0.380702 0.58884 -1.13625 -1 0
1.10863 0.982642 -0.089179 2.61496 -1 0
0.402557 -0.0307543 0.343913 -0.188695 -1 0
4.59205 -0.298767 -0.114332 0.442405 1 0
2.9925 -0.603306 0.869972 1.98103 -1 0
0.541957 -0.361695 0.930715 -1.51001 1 0
3.86848 -0.06971 -0.400082 2.57447 1 0
0.0646608 -0.581554 -0.0450417 1.98335 1 0
1.62589 -0.109812 0.177754 0.768495 -1 0
4.44577 0.861708 -0.907669 -0.957678 -1 0
2.73015 0.772792 -0.486416 0.512228 1 0
0.409964 -0.862781 0.715233 1.83937 1 0
0.473891 0.931004 -0.393266 1.86222 -1 0
3.54644 0.917055 0.759852 -1.35158 1 0
2.78742 0.917522 -0.794474 -0.473435 -1 0
3.41975 0.507788 0.0320746 -0.168109 -1 0
0.612011 0.844586 -0.166195 0.824756 1 0
0.887778 -0.334868 0.831892 2.01554 -1 0
0.825891 0.327799 -0.477042 0.392728 1 0
0.540755 -0.447853 -0.689846 -1.56066 -1 0
0.888182 0.343732 -0.280633 1.15806 -1 0
0.760566 -0.174262 0.122865 -0.307871 1 0
1.1636 -0.630744 0.89753 1.17936 -1 0
0.267103 -0.0216097 0.469606 -1.81323 -1 0
0.0651788 0.432036 0.955724 2.10631 1 0
0.147524 -0.933229 -0.532647 -0.443249 -1 0
1.32471 -0.957585 -0.707461 0.207756 -1 0
1.18458 0.307237 0.93378 1.68913 -1 0
1.08605 0.909356 -0.721592 -2.28855 1 0
0.538215 0.495783 -0.967059 -2.15251 1 0
0.441498 0.751452 -0.946249 -1.17575 1 0
1.36629 0.615347 -0.00723809 -1.12968 1 0
0.625461 -0.971719 0.527232 -0.391465 -1 0
1.11552 -0.404494 0.831165 1.91347 -1 0
0.228142 0.0683569 0.504002 -2.95846 1 0
0.890376 0.733933 0.9703 -2.95666 -1 0
0.942786 0.268478 -0.175321 -2.06465 1 0
0.318864 -0.181152 -0.696269 -2.38855 1 0
0.964942 0.944172 -0.644741 -2.81193 1 0
1.07193 -0.57005 -0.295161 -1.68329 -1 0
1.16962 -0.0964848 0.602949 1.92424 -1 0
0.21354 0.271531 -0.901893 -0.945387 1 0
0.45073 0.932261 0.588113 -2.04017 1 0
0.116846 -0.640527 -0.698532 -1.84906 -1 0
2.63411 -0.830093 0.925375 0.516198 1 0
1.23671 -0.26051 0.0516664 2.8764 1 0
0.412908 0.539308 -0.607331 1.50668 -1 0
1.4743 0.419561 0.246909 -2.428 -1 0
0.00349683 -0.579415 -0.634356 -0.00556206 1 0
1.43659 0.976871 -0.520185 1.43479 -1 0
3.33924 0.448778 0.17239 -1.51244 1 0
2.81397 0.12716 0.426207 2.12508 -1 0
0.975098 -0.770668 0.833129 0.808746 1 0
0.580026 0.70451 0.674663 -0.454036 -1 0
4.01911 0.0946714 -0.0171296 2.92836 -1 0
2.62024 0.887139 -0.167949 2.54938 -1 0
3.83937 0.631316 0.824336 2.81171 1 0
0.197048 -0.250325 -0.637827 1.05327 -1 0
0.640306 0.165504 0.865967 1.95199 1 0
1.46099 -0.588454 -0.512613 1.5628 -1 0
0.167513 0.367801 0.814739 -1.35869 -1 0
0.899878 -0.0429397 0.858273 2.6962 1 0
0.0784294 -0.903187 -0.953336 -3.13615 1 0
0.23744 -0.247165 -0.937467 1.45756 -1 0
2.28285 -0.817637 -0.391346 -1.84099 -1 0
5.3812 -0.229108 -0.312593 1.41603 -1 0
0.324386 0.703208 -0.661219 0.367757 -1 0
0.612709 0.496285 -0.227436 -1.31069 -1 0
0.274828 -0.75533 -0.668102 1.67692 -1 0
1.25751 -0.153912 0.0532632 0.68943 -1 0
0.0231736 -0.090319 0.859131 -1.65526 1 0
1.04736 0.51379 0.470006 -3.11677 -1 0
0.0486458 0.809137 -0.501112 2.12922 -1 0
1.14585 -0.500749 0.950813 2.31233 1 0
1.63775 -0.412613 0.514781 -1.55551 -1 0
0.215955 -0.405345 0.731083 2.76809 -1 0
0.406273 0.651123 -0.984071 1.55779 1 0
1.28014 -0.708628 -0.90331 1.57178 -1 0
0.449368 -0.369364 -0.388513 0.540734 1 0
2.42585 -0.433284 -0.862094 -2.57847 1 0
1.94072 0.245032 0.124158 1.88202 -1 0
0.124357 0.881754 -0.597988 -2.61192 -1 0
1.38285 -0.0174897 -0.897419 -2.47359 1 0
5.55087 0.253265 0.95125 0.84251 1 0
1.27371 0.636581 -0.8603 1.73535 -1 0
0.83592 -0.587829 -0.85791 -0.803797 1 0
1.15972 -0.419596 -0.944411 0.585579 -1 0
3.80372 -0.815002 -0.963431 -2.59683 1 0
1.67268 0.167714 -0.567561 -1.96494 1 0
1.18265 0.0106059 0.538235 -2.06846 1 0
0.349935 -0.0597978 -0.802955 0.42002 -1 0
1.94721 0.978418 -0.934044 1.02813 1 0
1.31726 -0.756522 -0.998203 -2.31324 1 0
0.560078 -0.097978 -0.999555 -2.15785 1 0
0.42605 -0.859873 0.463398 -1.211 1 0
0.389976 0.566706 -0.998162 -1.15884 -1 0
2.20064 -0.395102 -0.816897 -0.490288 -1 0
2.63068 0.0510656 0.163302 -0.407984 1 0
0.351761 -0.511034 0.564919 -2.78393 -1 0
0.0849712 0.979433 0.954832 0.627474 1 0
0.828866 -0.0406459 -0.718405 -2.39114 -1 0
1.85127 -0.166276 0.117961 -3.02801 1 0
2.82054 -0.659279 -0.237901 1.2127 1 0
0.235973 -0.737119 -0.644028 1.81365 -1 0
1.85695 0.589533 0.44778 3.05427 1 0
0.316912 0.113097 -0.370219 -1.35233 -1 0
1.19903 0.668084 0.700438 0.903526 -1 0
1.41215 -0.389784 0.524055 0.464612 1 0
0.326182 0.0123072 0.409388 0.179456 -1 0
1.76976 -0.793087 0.817678 -1.424 -1 0
0.344261 0.84909 0.948011 2.24995 1 0
1.01355 0.683588 -0.534416 -0.751183 -1 0
0.0112665 0.624454 0.895569 1.96318 1 0
0.186746 0.542406 0.732687 1.10779 -1 0
0.255151 0.851405 -0.500269 0.974778 -1 0
2.0268 0.269561 0.742243 1.29118 1 0
1.20148 0.888923 0.801446 2.43295 1 0
0.337572 -0.609477 -0.291267 0.851819 -1 0
0.0891781 -0.964619 -0.799663 1.13775 1 0
0.0398288 0.744289 -0.577448 2.63172 1 0
0.921838 -0.888806 0.203916 0.13308 -1 0
2.76962 -0.163459 -0.877666 0.9712 -1 0
1.50533 0.800675 0.930225 1.68731 1 0
3.63784 -0.0624278 -0.836374 -0.0895125 1 0
1.68034 0.753195 -0.955215 -2.38078 -1 0
0.327584 -0.696353 0.771818 0.0402736 -1 0
1.17309 -0.686879 0.934166 -0.00814873 1 0
1.46506 -0.0179628 -0.142364 -1.49409 -1 0
1.08558 -0.671118 0.724243 -1.70998 -1 0
0.876391 0.813856 0.637994 0.072758 -1 0
1.1818 -0.951943 0.600884 -2.30379 -1 0
1.39405 -0.451876 -0.423165 2.95074 -1 0
0.563631 -0.3974 0.363384 1.51515 1 0
2.24056 -0.935137 -0.804966 -1.47583 1 0
2.72614 0.156449 -0.247694 -3.06467 -1 0
0.192501 -0.0634973 0.952653 1.14525 -1 0
7.34292 -0.873119 -0.891442 1.02547 1 0
1.32808 0.0518915 0.56425 1.72025 1 0
4.4486 0.527772 0.594758 0.881319 1 0
1.41931 -0.0195115 0.230374 -3.09619 1 0
0.290944 0.498465 0.900452 1.77616 1 0
1.50783 -0.0164042 0.925971 1.81507 1 0
0.500196 -0.757754 0.952817 -2.16861 -1 0
0.432883 -0.709087 0.990733 1.01831 -1 0
2.06793 0.356091 0.821315 1.38893 1 0
0.186355 0.688309 0.522401 -2.74455 1 0
1.03015 -0.802068 -0.496729 -2.35893 1 0
1.86006 -0.681244 0.679579 -1.25997 1 0
0.325234 -0.232256 0.402293 -2.39706 1 0
0.664583 -0.0234411 0.513499 2.95926 -1 0
0.479016 0.612021 -0.424616 -2.84738 -1 0
2.16948 -0.0223136 0.731212 0.463823 -1 0
0.621446 -0.915532 0.256727 1.35924 -1 0
0.538761 -0.251589 -0.774292 0.455218 -1 0
0.536508 0.59374 -0.175411 -0.426208 -1 0
3.6512 0.202713 0.971967 -0.779382 1 0
0.28505 0.809726 -0.950179 -2.20639 -1 0
5.51961 0.395112 -0.743007 -2.14247 1 0
5.08211 0.490208 -0.88357 3.11944 1 0
3.03221 0.513817 -0.516111 -3.04734 -1 0
2.30283 -0.221455 0.930118 0.413691 -1 0
0.0260663 -0.407436 0.761997 -1.07658 1 0
5.17378 -0.850594 -0.434839 0.148116 1 0
2.36057 0.983026 0.950818 -1.45454 -1 0
0.0522038 0.929 0.887888 -2.252 1 0
0.0133463 0.129363 0.797774 2.84357 1 0
1.65231 0.194683 -0.163351 2.81243 -1 0
1.77901 0.915064 -0.888443 -2.06319 1 0
1.42313 -0.234546 0.674835 1.61356 1 0
1.66269 0.210457 0.722688 2.5988 1 0
0.243026 -0.757672 0.733491 -3.12206 1 0
1.66745 0.437958 0.887569 1.57758 1 0
0.678689 -0.388741 -0.840664 0.568527 1 0
0.496615 -0.106811 0.877895 -0.811261 -1 0
0.768017 0.40756 0.414843 1.80937 -1 0
3.99483 -0.701522 0.716069 -0.397867 1 0
0.169292 0.021328 -0.990764 -1.25489 -1 0
1.74574 0.159288 0.561657 -0.440793 -1 0
3.82615 0.772212 0.807099 -1.18251 1 0
5.40357 -0.150442 -0.444393 -1.85633 1 0
2.22061 0.233135 -0.00615036 2.33675 -1 0
1.26657 0.620578 -0.590305 -3.13399 1 0
0.332217 -0.766458 0.277868 -2.48523 1 0
0.244388 0.36272 -0.213586 1.36083 -1 0
1.06714 0.036657 0.279693 1.81254 1 0
0.358777 -0.184496 -0.624448 -1.72275 -1 0
0.868539 -0.0434038 0.744325 -1.956 1 0
0.698374 0.41584 -0.47537 3.01187 -1 0
1.09636 -0.241238 0.188645 -0.399809 1 0
0.278703 -0.285157 -0.756356 1.13057 -1 0
0.370202 0.636202 0.703269 1.06042 1 0
0.16776 0.920749 -0.413578 1.47284 -1 0
1.67677 0.859041 -0.833659 -3.06447 1 0
0.23344 0.0960149 0.304364 2.85524 -1 0
0.57316 0.236761 -0.108787 2.21405 1 0
1.43761 0.404289 -0.509033 3.12995 -1 0
0.501658 0.79909 0.43668 -0.450603 -1 0
1.10649 0.726463 0.1669 -2.82504 1 0
2.3984 0.676417 0.729001 -0.567499 1 0
1.53127 0.725967 0.959503 1.39335 1 0
0.193767 -0.0501911 0.031187 3.04712 -1 0
0.38029 0.63482 -0.0576745 -0.625739 -1 0
0.0236867 -0.092308 -0.978119 2.48756 -1 0
0.645931 0.458855 -0.692952 -1.0087 1 0
3.46016 0.963322 0.949242 -2.67214 1 0
2.01017 0.827969 0.227579 -0.0714378 -1 0
2.18438 -0.776456 -0.819713 -1.0357 -1 0
0.0787689 -0.505438 -0.59948 -2.56729 1 0
0.62595 0.536676 -0.781704 -1.3959 -1 0
0.305773 -0.000753731 0.809956 -2.66669 -1 0
2.07776 -0.762054 -0.691003 0.586751 -1 0
0.166489 -0.411348 -0.0197361 -2.99855 -1 0
0.0623713 -0.512567 0.826219 1.62663 1 0
0.38822 0.445435 -0.163631 -2.66168 -1 0
1.55298 0.289223 -0.359176 2.8608 1 0
4.35621 -0.624911 -0.742202 -1.692 -1 0
1.79197 0.757853 -0.675928 1.19541 -1 0
0.611686 0.719436 0.815781 -0.404353 -1 0
0.1438 -0.905955 -0.838326 0.382715 1 0
0.30493 0.932492 -0.671619 -0.530531 -1 0
1.1654 0.630496 -0.646129 1.17482 1 0
0.585161 -0.585125 -0.291306 -1.71806 -1 0
0.231658 -0.691387 0.398688 -1.35273 1 0
0.390916 -0.0176697 -0.976527 1.4136 1 0
0.432294 0.676593 0.396256 1.00822 -1 0
0.0889903 -0.402092 -0.276999 0.641126 1 0
1.19852 -0.568142 0.405732 -2.97578 1 0
0.713621 0.575978 0.532286 1.54424 1 0
0.264204 -0.533683 -0.363615 -1.48099 1 0
0.0634768 -0.524868 -0.529356 -1.83853 1 0
0.0864474 0.12164 -0.438951 2.81982 -1 0
0.59154 0.67088 0.983934 0.00480032 -1 0
0.707164 0.763578 0.772323 -3.01122 1 0
1.17756 -0.689009 -0.778112 1.44781 1 0
2.33558 0.927116 0.73166 2.96092 1 0
5.82985 0.812665 -0.0995037 2.1235 1 0
1.3338 0.942586 0.876733 -2.98834 1 0
1.77866 -0.205172 0.574061 0.195175 1 0
1.08745 0.0131332 -0.0141053 -3.03912 1 0
2.49321 -0.136074 0.391931 -2.15876 1 0
0.4999 -0.663666 -0.907153 2.36542 1 0
1.68516 0.662781 -0.343878 -2.01682 1 0
1.89698 0.867262 -0.925251 -1.32299 1 0
0.512604 0.553097 0.775876 -2.49942 -1 0
3.87117 -0.365932 0.184338 -1.18546 -1 0
1.0838 0.674065 0.392025 -2.83017 1 0
3.53858 -0.5136 0.805675 -2.74522 -1 0
3.90019 -0.209764 -0.270732 -0.119287 1 0
1.43024 -0.869371 0.952925 2.24467 1 0
0.609313 0.825142 0.700108 2.94832 -1 0
3.10634 0.349785 -0.985064 1.14343 1 0
0.970939 0.847442 0.732315 -1.0694 -1 0
0.100186 0.690692 -0.450935 2.38213 -1 0
3.08459 -0.165144 -0.775906 -2.35085 1 0
0.552005 -0.638803 -0.81454 0.710876 -1 0
9.983 0.598409 0.959816 1.71854 -1 0
2.33266 0.416145 -0.962947 -2.86912 -1 0
1.45161 0.433388 -0.846681 -2.43033 1 0
1.53727 -0.897275 0.467686 0.822438 -1 0
0.00916219 -0.629461 -0.739669 1.62083 -1 0
1.933 0.352526 -0.97854 -2.70744 1 0
1.42261 0.883992 0.469833 -2.38269 1 0
2.03451 -0.818622 0.551941 2.71687 1 0
0.347987 -0.91978 0.97182 1.0233 1 0
1.01607 -0.994063 -0.347329 1.56281 1 0
0.918409 0.691356 -0.318225 0.693424 -1 0
1.26601 0.833926 0.848204 2.20708 -1 0
0.998222 0.759449 0.369719 2.18355 1 0
0.80787 -0.8687 -0.821148 2.72928 1 0
0.849723 0.999648 -0.640016 -1.01005 -1 0
0.70396 -0.242186 0.926638 -1.33938 1 0
1.00602 -0.609179 -0.167925 -2.19752 -1 0
1.21854 -0.0986571 -0.363647 2.21989 -1 0
3.09498 -0.620172 -0.159399 -0.908431 1 0
0.55168 -0.593437 0.486901 -0.66279 -1 0
1.31725 0.658512 0.924325 -0.335297 1 0
0.584307 0.755734 -0.988176 1.92569 -1 0
0.625982 0.818002 0.886802 2.21429 1 0
2.96947 -0.377219 -0.90941 1.1804 1 0
1.42888 0.329033 0.333717 1.64219 1 0
0.559482 0.489328 -0.848745 -1.24796 1 0
0.0608939 -0.700059 0.243957 -2.75849 1 0
1.45829 0.494333 0.256638 0.382355 -1 0
0.171065 0.0761425 0.931672 0.990706 -1 0
0.102945 0.792614 0.528917 3.13289 1 0
1.87261 0.408402 -0.528957 0.426217 1 0
0.344802 0.977214 -0.926657 -2.20538 -1 0
0.211848 0.840122 -0.825567 -2.10872 -1 0
1.70712 -0.666711 -0.632132 -1.60443 1 0
0.365198 0.42193 -0.319052 1.26961 1 0
1.71829 -0.623254 0.561208 2.45892 1 0
4.16625 -0.74315 0.852163 2.43325 -1 0
0.116326 0.97937 -0.752583 -2.11695 1 0
0.613283 -0.924734 -0.634626 1.75912 -1 0
0.595807 -0.698633 0.969812 -2.52132 1 0
0.0643327 0.634152 -0.223098 1.60077 -1 0
0.266665 0.339935 0.966082 1.70127 1 0
3.84416 -0.11442 -0.971567 -0.913256 1 0
0.891588 -0.164139 0.102835 -0.874349 1 0
3.02069 0.609338 0.921611 1.51141 1 0
0.28842 0.354677 0.406838 -2.83955 -1 0
1.53961 0.00765948 0.622775 -1.67295 1 0
0.285175 -0.40854 0.42679 -1.32229 -1 0
1.10658 0.960812 0.763332 -0.411741 -1 0
3.9886 -0.668478 0.99929 1.2117 -1 0
1.68865 0.466041 -0.682807 2.52415 1 0
0.52332 0.347466 -0.927521 0.832766 1 0
2.49732 -0.903299 0.261937 0.175158 1 0
3.64735 0.745071 0.895137 -0.965839 -1 0
0.126105 0.639554 0.0711584 -0.16916 -1 0
2.82735 -0.277168 0.49799 -2.94201 1 0
3.20781 -0.237736 0.932814 2.24031 -1 0
4.57732 -0.933649 -0.953622 -0.524863 -1 0
2.42487 -0.898705 0.838832 0.856154 -1 0
4.79186 -0.660869 0.68573 1.97482 1 0
1.987 -0.570113 0.71179 2.40795 1 0
0.993651 0.0534066 -0.109716 -3.05804 1 0
0.734444 0.338453 -0.219621 0.60763 -1 0
0.175225 -0.132121 -0.0408071 0.119767 -1 0
1.28996 -0.398019 0.127485 -2.47622 1 0
6.08357 -0.923341 -0.564217 -2.47062 -1 0
0.149326 0.747369 -0.905717 1.85174 -1 0
1.59682 0.092432 0.570855 1.8203 1 0
1.93708 0.453037 -0.524813 -0.418944 1 0
3.79654 -0.52361 -0.422123 0.672703 1 0
2.13825 0.439576 0.85386 3.02706 1 0
0.422521 -0.0420424 -0.605536 -1.7676 1 0
2.69938 0.737347 0.385036 -0.934215 -1 0
3.372 -0.76818 0.0800937 -0.213368 -1 0
1.33249 0.219103 -0.875814 0.730013 -1 0
1.00821 0.870624 -0.931795 0.977905 1 0
1.11359 -0.766457 -0.993914 1.96815 1 0
1.66173 0.738586 -0.43345 1.73138 1 0
1.63381 -0.741098 0.467508 1.04466 -1 0
0.48965 0.305034 -0.76584 0.0422552 1 0
0.651099 0.978124 -0.469444 0.305909 -1 0
0.459829 -0.436877 -0.756777 -2.2355 -1 0
1.14669 0.330232 -0.502527 2.05176 -1 0
1.37647 -0.619085 -0.0211417 0.512346 -1 0
2.93135 -0.906057 -0.964254 -2.72416 1 0
4.43036 0.667482 -0.341279 2.58771 1 0
1.42405 0.722472 0.956669 2.20732 1 0
0.996176 0.393019 0.925041 2.10206 1 0
1.52951 0.913454 0.529093 1.93252 -1 0
2.83872 -0.940996 -0.512105 -0.439437 -1 0
2.31823 0.165072 -0.465128 -1.77085 -1 0
0.0322287 -0.826683 0.695911 0.776235 1 0
0.874273 0.858732 0.726094 -0.503612 -1 0
0.504035 0.405848 0.297898 1.78001 -1 0
0.244104 0.650832 -0.726295 0.0660924 -1 0
0.81415 -0.947837 0.727717 2.41717 1 0
2.30932 0.954374 0.776607 0.712648 -1 0
0.869139 0.546337 -0.459731 2.65136 -1 0
0.108631 -0.188298 0.934521 -1.33565 1 0
0.329365 0.554338 0.435821 1.88548 1 0
2.32607 -0.851318 -0.581815 -0.371931 1 0
1.36367 0.963508 -0.985002 2.34056 -1 0
0.91132 -0.0882159 0.0305363 0.00939202 -1 0
0.201415 -0.413202 0.94493 1.83826 1 0
0.980599 -0.584033 0.123925 2.23779 -1 0
1.24565 0.720123 0.941398 -1.85615 -1 0
2.31014 -0.586369 -0.217374 2.59797 1 0
1.46803 0.755172 0.174517 -1.01657 -1 0
0.430855 0.688365 0.740557 2.0583 1 0
0.846518 -0.9695 0.918186 0.31202 1 0
0.0198021 -0.292495 -0.899435 1.4023 -1 0
4.56688 -0.108293 -0.287037 -0.291669 1 0
1.11502 -0.476928 -0.632054 -2.27996 1 0
1.72665 -0.262557 -0.999965 2.02081 1 0
0.229344 0.860743 -0.0588977 0.911336 -1 0
0.0699821 0.0476558 -0.11137 0.253 -1 0
0.835756 0.34363 0.755557 0.604478 -1 0
3.33456 -0.102051 -0.9068 -2.20446 -1 0
0.258073 0.777917 0.752206 -0.247459 1 0
0.268112 0.773098 0.911707 1.88748 1 0
2.20959 0.141669 -0.102828 0.508116 -1 0
1.10876 -0.821549 -0.91741 1.56435 -1 0
0.43197 -0.138097 -0.363151 -1.88769 -1 0
1.01683 -0.305897 -0.354599 -2.75754 1 0
0.621866 -0.918649 0.0385337 2.39272 1 0
1.23111 -0.0307205 0.177104 0.07223 -1 0
0.874429 -0.0119604 -0.29885 0.512923 -1 0
0.236986 0.256818 0.0291687 -3.04272 1 0
1.2941 0.0877805 -0.661474 -1.42162 1 0
